seed,condition,control,variant,R,RC,FRC
37,agg_max,marker,original,0.675000011920929,0.5916666388511658,0.7833333611488342
37,agg_max,marker,marker_neutralised,0.5249999761581421,0.49166667461395264,0.5416666865348816
37,agg_max,token,original,0.675000011920929,0.5916666388511658,0.7833333611488342
37,agg_max,token,token_permuted,0.6083333492279053,0.5833333134651184,0.7833333611488342
37,cap_mlp,destruction,original,0.6499999761581421,0.574999988079071,0.7583333253860474
37,cap_mlp,destruction,relational_permuted,0.6583333611488342,0.5916666388511658,0.7666666507720947
37,cap_mlp,marker,original,0.6499999761581421,0.574999988079071,0.7583333253860474
37,cap_mlp,marker,marker_neutralised,0.6499999761581421,0.40833333134651184,0.5083333253860474
37,cap_mlp,token,original,0.6499999761581421,0.574999988079071,0.7583333253860474
37,cap_mlp,token,token_permuted,0.574999988079071,0.5833333134651184,0.7666666507720947
37,cap_control_featwide,destruction,original,0.5166666507720947,0.5833333134651184,0.7749999761581421
37,cap_control_featwide,destruction,relational_permuted,0.5,0.574999988079071,0.7749999761581421
37,cap_control_featwide,marker,original,0.5166666507720947,0.5833333134651184,0.7749999761581421
37,cap_control_featwide,marker,marker_neutralised,0.4583333432674408,0.4749999940395355,0.5333333611488342
37,cap_control_featwide,token,original,0.5166666507720947,0.5833333134651184,0.7749999761581421
37,cap_control_featwide,token,token_permuted,0.44999998807907104,0.5833333134651184,0.7749999761581421
